compoundName,AmphibianX,BirdsX,CrustaceansX,FishX,InsectX,InvertebratesX,MammalsX,MoluscsX,ReptilesX,WormsX,AlgaeX,FungiX,MossX,FlowerX,AmphibianY,BirdsY,CrustaceansY,FishY,InsectY,InvertebratesY,MammalsY,MoluscsY,ReptilesY,WormsY,AlgaeY,FungiY,MossY,FlowerY
117-80-6,0,0,6.96,0,0,0,0,7.21,0,0,6.03,0,0,0,1.35E-26,1.35E-26,0.6,1.35E-26,1.35E-26,1.35E-26,1.35E-26,0.48,1.35E-26,1.35E-26,0.34,1.35E-26,1.35E-26,1.35E-26
117-81-7,0,0,8.11,6.11,4.34,2.59,0,0,0,0,6.59,0,0,2.59,0.01,0.01,0.07,0.16,0.17,0.1,0.01,0.01,0.01,0.01,0.14,0.01,0.01,0.1
118-74-1,0,0,7.78,0,0,3.76,0,5.45,0,0,7.45,0,0,2.45,0.01,0.01,0.1,0.01,0.01,0.14,0.01,0.17,0.01,0.01,0.12,0.01,0.01,0.08
118-96-7,0,0,4.28,4.82,0,4.75,0,5.48,0,3.71,5.6,5.06,0,4.99,2.47E-14,2.47E-14,0.43,0.65,2.47E-14,0.64,2.47E-14,0.37,2.47E-14,0.12,0.3,0.61,2.47E-14,0.63
119-06-2,5.01,0,7.03,0,0,0,0,0,0,0,5.95,0,0,0,0.25,8.58E-09,0.23,8.58E-09,8.58E-09,8.58E-09,8.58E-09,8.58E-09,8.58E-09,8.58E-09,0.39,8.58E-09,8.58E-09,8.58E-09
119-61-9,0,0,5.81,4.12,0,0,0,0,0,0,0,0,0,3.62,0,0,0.18,0.33,0,0,0,0,0,0,0,0,0,0.26
120-12-7,0,0,7.2,0,0,2.42,0,7.44,0,2.3,7.73,0,0,5.55,0.02,0.02,0.12,0.02,0.02,0.08,0.02,0.12,0.02,0.07,0.1,0.02,0.02,0.16
120-36-5,0,0,4.64,6.02,0,0,0,0,0,0,3.09,0,0,6.57,0,0,0.25,0.21,0,0,0,0,0,0,0.11,0,0,0.16
120-47-8,0,0,3.92,0,0,3.82,0,0,0,0,5.62,0,0,0,2.37E-05,2.37E-05,0.34,2.37E-05,2.37E-05,0.32,2.37E-05,2.37E-05,2.37E-05,2.37E-05,0.2,2.37E-05,2.37E-05,2.37E-05
120-72-9,0,0,0,0,0,3.21,0,0,0,0,4.09,2.8,0,0.52,0.06,0.06,0.06,0.06,0.06,0.25,0.06,0.06,0.06,0.06,0.17,0.26,0.06,0.1
120-82-1,0,0,5.41,4.11,5.2,5.3,0,0,0,5.22,5.11,0,0,3.51,1.51E-10,1.51E-10,0.4,0.33,0.48,0.45,1.51E-10,1.51E-10,1.51E-10,0.48,0.51,1.51E-10,1.51E-10,0.1
120-83-2,0,0,5.61,3.57,6.89,4.58,0,0,0,2.79,4.55,0,0,3.66,0,0,0.21,0.23,0.07,0.29,0,0,0,0.13,0.29,0,0,0.24
120-92-3,0,0,1.77,0.42,0,0,0,0,0,0,1.92,0,0,3.15,0.1,0.1,0.36,0.16,0.1,0.1,0.1,0.1,0.1,0.1,0.36,0.1,0.1,0.18
121-14-2,0,0,3.92,4.88,0,3.55,0,0,0,4.22,6.36,0,0,1.77,0.01,0.01,0.26,0.23,0.01,0.25,0.01,0.01,0.01,0.26,0.09,0.01,0.01,0.08
121-34-6,0,0,2.27,0,0,0,0,0,0,0,3.52,0,0,2.66,4.06E-05,4.06E-05,0.43,4.06E-05,4.06E-05,4.06E-05,4.06E-05,4.06E-05,4.06E-05,4.06E-05,0.34,4.06E-05,4.06E-05,0.6
121-69-7,0,0,4.72,3.34,0,3.04,0,0,0,0,3.52,0,0,0,2.60E-06,2.60E-06,0.19,0.49,2.60E-06,0.38,2.60E-06,2.60E-06,2.60E-06,2.60E-06,0.53,2.60E-06,2.60E-06,2.60E-06
121-73-3,0,0,4.54,3.61,0,0,0,0,0,0,4.92,0,0,4.12,1.88E-13,1.88E-13,0.64,0.33,1.88E-13,1.88E-13,1.88E-13,1.88E-13,1.88E-13,1.88E-13,0.39,1.88E-13,1.88E-13,0.67
121-75-5,0,0,8.82,6.34,8.26,5.23,0,5.06,0,4.31,5.21,0,0,3.79,0,0,0.06,0.21,0.09,0.21,0,0.2,0,0.15,0.21,0,0,0.11
121-82-4,0,0,3.65,7.03,3.35,3.47,0,0,0,0.64,4.44,0,0,0,0.04,0.04,0.19,0.05,0.19,0.19,0.04,0.04,0.04,0.06,0.18,0.04,0.04,0.04
122-14-5,0,0,8.08,5.91,7.97,5.46,0,5.6,0,4.52,5.54,0,0,0,8.78E-06,8.78E-06,0.11,0.29,0.12,0.26,8.78E-06,0.27,8.78E-06,0.14,0.27,8.78E-06,8.78E-06,8.78E-06
122-34-9,0,0,5.3,5.4,5.3,0,0,4.74,0,0,6.39,0,0,3.61,7.18E-08,7.18E-08,0.43,0.42,0.43,7.18E-08,7.18E-08,0.4,7.18E-08,7.18E-08,0.17,7.18E-08,7.18E-08,0.11
122-39-4,0,0,5.74,4.47,0,0,0,4.31,0,0,4.95,5.23,0,0,1.11E-16,1.11E-16,0.27,0.5,1.11E-16,1.11E-16,1.11E-16,0.38,1.11E-16,1.11E-16,0.69,0.61,1.11E-16,1.11E-16
122-42-9,0,0,4.34,0,0,4.12,0,0,0,0,4.8,0,0,0,5.93E-37,5.93E-37,1.14,5.93E-37,5.93E-37,0.8,5.93E-37,5.93E-37,5.93E-37,5.93E-37,0.64,5.93E-37,5.93E-37,5.93E-37
123-08-0,0,0,3.39,0,0,0,0,0,0,0,4.94,0,0,3.42,2.45E-05,2.45E-05,0.38,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,0.23,2.45E-05,2.45E-05,0.39
123-31-9,0,0,5.93,4.54,0,0,0,0,0,0,4.77,0,0,2.66,0,0,0.17,0.29,0,0,0,0,0,0,0.29,0,0,0.12
123-33-1,0,0,3.02,0,0,0,0,0,0,0,4.06,0,0,-0.94,0.11,0.11,0.14,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.08
123-38-6,0,0,2.67,0,0,0,0,0,0,0,5.94,0,0,1.86,0.05,0.05,0.17,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.14
123-42-2,0,0,1.12,0.57,0,0,0,0,0,0,0,0,0,2.61,0.15,0.15,0.36,0.27,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.2
123-54-6,0,0,3.32,0,0,2.77,0,0,0,0,2.52,0,0,3.17,9.63E-15,9.63E-15,0.64,9.63E-15,9.63E-15,0.97,9.63E-15,9.63E-15,9.63E-15,9.63E-15,0.56,9.63E-15,9.63E-15,0.9
123-72-8,0,0,2.57,0,0,0,0,0,0,0,4.69,0,0,2.02,0.03,0.03,0.26,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.15,0.03,0.03,0.21
123-86-4,0,0,2.75,3.72,0,0,0,0,0,0,1.99,0,0,0,0,0,0.46,0.27,0,0,0,0,0,0,0.29,0,0,0
123-91-1,0,0,1.02,1.31,0,0,0,0,0,0,1.44,0,0,-1.22,0.28,0.28,0.3,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26,0.28,0.28,0.11
124-04-9,0,0,3.02,0,0,0,0,0,0,0,2.72,0,0,1.34,0.01,0.01,0.34,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.41,0.01,0.01,0.23
124-18-5,0,0,6.7,0,0,0,0,0,0,0,3.2,0,0,2.15,0.04,0.04,0.09,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.16,0.04,0.04,0.12
126-72-7,0,0,0,6.32,0,0,0,0,0,0,5.35,0,0,4.09,5.49E-06,5.49E-06,5.49E-06,0.23,5.49E-06,5.49E-06,5.49E-06,5.49E-06,5.49E-06,5.49E-06,0.36,5.49E-06,5.49E-06,0.21
126-73-8,0,0,3.95,4.18,0,4.33,0,0,0,5.65,5.31,0,0,0,1.76E-09,1.76E-09,0.33,0.42,1.76E-09,0.48,1.76E-09,1.76E-09,1.76E-09,0.23,0.37,1.76E-09,1.76E-09,1.76E-09
127-08-2,2.61,0,1.97,0,0,0,0,0,0,0,0,0,0,3.09,0.71,2.20E-05,0.41,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,0.45
127-18-4,0,0,4.35,4.06,4.37,3.22,0,0,0,5.27,2.52,0,0,2.22,0,0,0.31,0.35,0.3,0.33,0,0,0,0.13,0.2,0,0,0.14
127-65-1,0,0,4.68,0,0,4.11,0,0,0,0,5.87,0,0,0,1.54E-07,1.54E-07,0.43,1.54E-07,1.54E-07,0.31,1.54E-07,1.54E-07,1.54E-07,1.54E-07,0.24,1.54E-07,1.54E-07,1.54E-07
128-04-1,0,0,6.44,8.16,0,0,0,5.28,0,0,5.25,4.31,0,0,9.50E-05,9.50E-05,0.25,0.08,9.50E-05,9.50E-05,9.50E-05,0.25,9.50E-05,9.50E-05,0.25,0.15,9.50E-05,9.50E-05
128-37-0,0,0,5.18,0,0,5.11,0,5.23,0,0,0,0,0,0,0,0,6.7,0,0,3.83,0,4.48,0,0,0,0,0,0
129-00-0,0,0,7.67,0,0,5.04,0,8.94,0,3.68,2.35,0,0,2.73,0.03,0.03,0.09,0.03,0.03,0.15,0.03,0.05,0.03,0.13,0.09,0.03,0.03,0.1
130-61-0,0,0,5.73,0,0,6.05,0,0,0,0,0,0,0,5.8,7.27E-258,7.27E-258,1.72,7.27E-258,7.27E-258,1.24,7.27E-258,7.27E-258,7.27E-258,7.27E-258,7.27E-258,7.27E-258,7.27E-258,2.21
131-11-3,0,0,3.63,0,3.53,0,0,3.54,0,4.12,3.87,0,0,0,4.70E-47,4.70E-47,1.42,4.70E-47,1.11,4.70E-47,4.70E-47,1.17,4.70E-47,0.5,1.36,4.70E-47,4.70E-47,4.70E-47
131-17-9,4.28,0,4.05,0,0,0,0,0,0,0,4.74,0,0,0,1.11,5.00E-34,0.78,5.00E-34,5.00E-34,5.00E-34,5.00E-34,5.00E-34,5.00E-34,5.00E-34,0.62,5.00E-34,5.00E-34,5.00E-34
131-52-2,0,0,6.12,6.73,5.08,6.33,0,6.86,0,4.79,6.26,0,0,4.46,8.02E-10,8.02E-10,0.41,0.27,0.31,0.37,8.02E-10,0.23,8.02E-10,0.23,0.39,8.02E-10,8.02E-10,0.14
131-57-7,0,0,5.51,0,0,4.84,0,4.82,0,0,7.22,0,0,0,1.55E-06,1.55E-06,0.35,1.55E-06,1.55E-06,0.28,1.55E-06,0.28,1.55E-06,1.55E-06,0.13,1.55E-06,1.55E-06,1.55E-06
132-27-4,0,0,4.78,0,0,3.89,0,4.28,0,0,4.73,4.19,0,0,6.75E-30,6.75E-30,0.59,6.75E-30,6.75E-30,0.46,6.75E-30,1.03,6.75E-30,6.75E-30,0.68,0.94,6.75E-30,6.75E-30
133-06-2,0,0,5.63,5.92,0,7.88,0,7.96,0,3.95,6.22,5.71,0,1.48,0.01,0.01,0.19,0.19,0.01,0.11,0.01,0.1,0.01,0.14,0.18,0.19,0.01,0.03
133-07-3,0,0,7.17,5.05,0,0,0,6.69,0,0,6.72,0,0,0,2.18E-11,2.18E-11,0.31,0.15,2.18E-11,2.18E-11,2.18E-11,0.41,2.18E-11,2.18E-11,0.41,2.18E-11,2.18E-11,2.18E-11
133-32-4,5.98,0,3.55,0,0,0,0,0,0,0,0,0,0,1.22,0.1,0.05,0.17,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1
135-19-3,0,0,0,4.68,0,4.88,0,0,0,0,3.88,0,0,3.7,1.11E-12,1.11E-12,1.11E-12,0.54,1.11E-12,0.41,1.11E-12,1.11E-12,1.11E-12,1.11E-12,0.54,1.11E-12,1.11E-12,0.41
137-26-8,0,4.91,10.6,8.85,0,7.6,0,7.71,0,0,5.38,6.38,0,1.1,0.01,0.12,0.05,0.1,0.01,0.13,0.01,0.13,0.01,0.01,0.13,0.14,0.01,0.02
137-30-4,0,0,6.31,7.12,0,0,0,5.49,0,0,6.66,0,0,0,1.60E-19,1.60E-19,0.57,0.33,1.60E-19,1.60E-19,1.60E-19,0.24,1.60E-19,1.60E-19,0.54,1.60E-19,1.60E-19,1.60E-19
137-42-8,0,0,5.11,6.55,0,4.21,0,5.11,0,0,0,0,0,5.19,1.69E-09,1.69E-09,0.47,0.14,1.69E-09,0.23,1.69E-09,0.47,1.69E-09,1.69E-09,1.69E-09,1.69E-09,1.69E-09,0.47
139-07-1,7.23,0,0,0,0,3.8,0,0,0,0,6.22,0,0,0,0.16,0,0,0,0,0.12,0,0,0,0,0.22,0,0,0
139-40-2,3.02,0,4.64,0,0,0,0,4.79,0,0,5.78,0,0,6.36,0.1,0,0.31,0,0,0,0,0.31,0,0,0.25,0,0,0.16
140-66-9,0,0,7.2,6.87,0,0,0,0,0,4.74,6.36,0,0,0,2.04E-08,2.04E-08,0.26,0.32,2.04E-08,2.04E-08,2.04E-08,2.04E-08,2.04E-08,0.13,0.37,2.04E-08,2.04E-08,2.04E-08
141-43-5,0,0,0,2.81,0,0,0,0,0,0,2.88,0,0,0.98,0.04,0.04,0.04,0.32,0.04,0.04,0.04,0.04,0.04,0.04,0.31,0.04,0.04,0.19
141-66-2,0,0,7.27,0,6.75,0,0,5.38,0,2.95,5.38,0,0,0,0,0,0.14,0,0.18,0,0,0.24,0,0.07,0.24,0,0,0
141-78-6,4.9,0,1.58,2.44,0,2.95,0,0,0,0,1.55,0,0,0,0.08,0.04,0.21,0.29,0.04,0.29,0.04,0.04,0.04,0.04,0.21,0.04,0.04,0.04
141-97-9,0,0,2.21,2.21,0,0,0,0,0,0,2.11,0,0,0,0,0,6.04,6.07,0,0,0,0,0,0,3.67,0,0,0
142-28-9,0,0,3.46,3.29,0,0,0,0,0,0,3.45,0,0,0,1.47E-282,1.47E-282,3.46,2.18,1.47E-282,1.47E-282,1.47E-282,1.47E-282,1.47E-282,1.47E-282,3.7,1.47E-282,1.47E-282,1.47E-282
142-59-6,0,0,4.66,5.15,0,0,0,5.43,0,0,5.03,0,0,0,9.13E-56,9.13E-56,0.55,1.21,9.13E-56,9.13E-56,9.13E-56,0.66,9.13E-56,9.13E-56,1.25,9.13E-56,9.13E-56,9.13E-56
142-82-5,0,0,3.08,0,0,0,0,2.33,0,0,4.82,0,0,2,0.02,0.02,0.32,0.02,0.02,0.02,0.02,0.27,0.02,0.02,0.12,0.02,0.02,0.22
143-08-8,3.97,0,5.6,4.38,0,0,0,0,0,0,0,0,0,3.74,0.42,2.97E-07,0.18,0.48,2.97E-07,2.97E-07,2.97E-07,2.97E-07,2.97E-07,2.97E-07,2.97E-07,2.97E-07,2.97E-07,0.34
143-16-8,0,0,5.28,5.39,0,0,0,0,0,0,5.12,0,0,0,0,0,2.91,1.89,0,0,0,0,0,0,1.68,0,0,0
143-33-9,0,0,5.09,4.9,4.6,0,0,0.69,0,0,6.04,0,0,3.58,0.02,0.02,0.19,0.2,0.21,0.02,0.02,0.04,0.02,0.02,0.13,0.02,0.02,0.2
143-50-0,0,0,6.86,6.33,6.19,0,0,7.65,0,0,9.15,0,0,0,6.32E-09,6.32E-09,0.31,0.25,0.23,6.32E-09,6.32E-09,0.31,6.32E-09,6.32E-09,0.09,6.32E-09,6.32E-09,6.32E-09
144-62-7,0,0,2.82,1.85,0,0,0,0,0,0,1.78,0,0,2.1,3.45E-05,3.45E-05,0.3,0.7,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.45E-05,0.63,3.45E-05,3.45E-05,0.84
144-74-1,1.35,0,4.53,0,0,0,0,0,0,0,4.19,0,0,0,0.12,0.04,0.18,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.2,0.04,0.04,0.04
145-73-3,0,0,3.85,0,2.81,0,0,3.73,0,0,4.19,0,0,0,2.91E-09,2.91E-09,0.64,2.91E-09,0.25,2.91E-09,2.91E-09,0.67,2.91E-09,2.91E-09,0.44,2.91E-09,2.91E-09,2.91E-09
148-79-8,0,0,5.81,4.52,0,0,0,6.3,0,0,0,5.83,0,0,1.09E-12,1.09E-12,0.5,0.19,1.09E-12,1.09E-12,1.09E-12,0.35,1.09E-12,1.09E-12,1.09E-12,0.5,1.09E-12,1.09E-12
149-30-4,0,0,4.76,0,0,4.22,0,0,0,0,5.86,0,0,0,1.13E-08,1.13E-08,0.47,1.13E-08,1.13E-08,0.33,1.13E-08,1.13E-08,1.13E-08,1.13E-08,0.26,1.13E-08,1.13E-08,1.13E-08
149-91-7,3.48,0,3.95,0,0,0,0,0,0,0,4.39,0,0,2,0.39,0,0.34,0,0,0,0,0,0,0,0.26,0,0,0.14
150-68-5,0,0,3.27,0,0,0,0,4.6,0,0,6.5,0,0,0,0,0,0.16,0,0,0,0,0.24,0,0,0.14,0,0,0
150-76-5,0,0,4.24,1.28,0,0,0,0,0,0,0,0,0,3.55,0.04,0.04,0.19,0.14,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.24
151-21-3,0,0,5.15,5.31,0,5.38,0,5.42,0,4.16,5.38,0,0,4.73,3.83E-26,3.83E-26,0.84,0.75,3.83E-26,0.69,3.83E-26,0.65,3.83E-26,0.13,0.69,3.83E-26,3.83E-26,0.65
152-11-4,0,0,3.95,0,0,4.98,0,0,0,0,0,0,0,4.31,3.21E-16,3.21E-16,0.51,3.21E-16,3.21E-16,0.42,3.21E-16,3.21E-16,3.21E-16,3.21E-16,3.21E-16,3.21E-16,3.21E-16,0.75
154-21-2,2.78,0,4.81,0,0,5.83,0,0,0,0,6.82,0,0,5.66,0.08,0,0.25,0,0,0.24,0,0,0,0,0.15,0,0,0.25
156-59-2,2.46,0,0,0,0,0,0,0,0,0,3.21,0,0,2.29,0.76,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07,0.43,3.09E-07,3.09E-07,0.62
156-60-5,2.99,0,0,0,0,0,0,0,0,0,3.43,0,0,2.44,0.81,1.24E-08,1.24E-08,1.24E-08,1.24E-08,1.24E-08,1.24E-08,1.24E-08,1.24E-08,1.24E-08,0.51,1.24E-08,1.24E-08,0.48
206-44-0,0,0,7.71,6.67,8,5.39,0,8.4,0,5.35,3.65,0,0,4.7,0,0,0.16,0.22,0.14,0.21,0,0.11,0,0.2,0.08,0,0,0.16
229-87-8,0,0,0,0,0,4.4,0,6.3,0,0,4.77,0,0,0,8.22E-07,8.22E-07,8.22E-07,8.22E-07,8.22E-07,0.3,8.22E-07,0.21,8.22E-07,8.22E-07,0.37,8.22E-07,8.22E-07,8.22E-07
253-52-1,0,0,2.47,0,0,2.66,0,0,0,0,3.86,0,0,0,0,0,0.41,0,0,0.48,0,0,0,0,0.27,0,0,0
260-94-6,0,0,5.24,0,0,4.4,0,5.55,0,0,6.35,0,0,0,1.06E-10,1.06E-10,0.49,1.06E-10,1.06E-10,0.23,1.06E-10,0.48,1.06E-10,1.06E-10,0.24,1.06E-10,1.06E-10,1.06E-10
287-92-3,0,0,3.82,0,0,0,0,0,0,0,2.78,0,0,-1,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.15,0.12,0.12,0.08
297-78-9,0,0,10.08,8.23,0,0,0,7.11,0,0,0,0,0,0,3.20E-08,3.20E-08,0.15,0.26,3.20E-08,3.20E-08,3.20E-08,0.18,3.20E-08,3.20E-08,3.20E-08,3.20E-08,3.20E-08,3.20E-08
298-00-0,0,0,9.27,4.58,7.58,4.75,4.82,4.34,0,0,4.96,4.64,0,0,0,0,0.03,0.19,0.12,0.2,0.2,0.17,0,0,0.21,0.19,0,0
298-02-2,0,0,8.75,8.86,6.38,3.72,0,5.61,0,0,5.3,2.98,0,0,0.01,0.01,0.08,0.08,0.17,0.11,0.01,0.17,0.01,0.01,0.17,0.08,0.01,0.01
298-04-4,0,0,7.4,5.04,6.4,0,0,5.58,0,0,4.4,0,0,0,1.91E-06,1.91E-06,0.13,0.28,0.29,1.91E-06,1.91E-06,0.34,1.91E-06,1.91E-06,0.17,1.91E-06,1.91E-06,1.91E-06
298-46-4,0,0,4.52,3.5,4.4,4.8,0,0,0,0,3.68,5.37,0,3.35,6.05E-08,6.05E-08,0.49,0.33,0.52,0.4,6.05E-08,6.05E-08,6.05E-08,6.05E-08,0.41,0.17,6.05E-08,0.27
299-84-3,0,0,7.79,5.88,0,0,0,6.28,0,0,0,0,0,0,1.34E-10,1.34E-10,0.21,0.3,1.34E-10,1.34E-10,1.34E-10,0.37,1.34E-10,1.34E-10,1.34E-10,1.34E-10,1.34E-10,1.34E-10
299-85-4,0,0,9.02,5.99,0,0,0,5.98,0,0,0,0,0,0,7.84E-05,7.84E-05,0.12,0.19,7.84E-05,7.84E-05,7.84E-05,0.19,7.84E-05,7.84E-05,7.84E-05,7.84E-05,7.84E-05,7.84E-05
300-76-5,0,0,9.1,6.47,5.26,8.02,0,6.62,0,0,7.28,0,0,5.33,1.60E-06,1.60E-06,0.08,0.27,0.15,0.2,1.60E-06,0.28,1.60E-06,1.60E-06,0.27,1.60E-06,1.60E-06,0.16
301-04-2,0,0,4.82,0,0,5.67,0,0,0,0,4.06,0,5,3.09,1.05E-05,1.05E-05,0.39,1.05E-05,1.05E-05,0.21,1.05E-05,1.05E-05,1.05E-05,1.05E-05,0.36,1.05E-05,0.36,0.14
301-12-2,0,0,7.87,4.35,0,0,0,0,0,0,3.39,0,0,0,0.01,0.01,0.09,0.16,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.01,0.01,0.01
303-07-1,0,0,4.16,0,0,0,0,0,0,0,4.33,0,0,2.98,7.43E-07,7.43E-07,0.49,7.43E-07,7.43E-07,7.43E-07,7.43E-07,7.43E-07,7.43E-07,7.43E-07,0.43,7.43E-07,7.43E-07,0.28
303-38-8,0,0,2.54,0,0,0,0,0,0,0,3.71,0,0,2.77,5.17E-06,5.17E-06,0.48,5.17E-06,5.17E-06,5.17E-06,5.17E-06,5.17E-06,5.17E-06,5.17E-06,0.34,5.17E-06,5.17E-06,0.6
307-24-4,0,0,2.48,2.8,0,0,0,0,0,0,3.2,0,0,0,5.15E-14,5.15E-14,0.7,1.1,5.15E-14,5.15E-14,5.15E-14,5.15E-14,5.15E-14,5.15E-14,0.65,5.15E-14,5.15E-14,5.15E-14
309-00-2,0,0,9.06,8.18,8.66,0,0,7.39,0,0,0,0,0,0,4.30E-30,4.30E-30,0.33,0.54,0.5,4.30E-30,4.30E-30,0.24,4.30E-30,4.30E-30,4.30E-30,4.30E-30,4.30E-30,4.30E-30
314-40-9,0,0,3.6,0,0,0,0,3.3,0,0,7.58,0,0,7.24,0.01,0.01,0.13,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.11,0.01,0.01,0.13
318-98-9,0,0,8.31,0,0,5.27,0,0,0,0,6.4,0,0,4.14,0,0,0.1,0,0,0.2,0,0,0,0,0.22,0,0,0.13
319-84-6,0,0,5.56,5.96,0,0,0,5.38,0,0,4.46,0,0,0,2.11E-16,2.11E-16,0.59,0.39,2.11E-16,2.11E-16,2.11E-16,0.63,2.11E-16,2.11E-16,0.24,2.11E-16,2.11E-16,2.11E-16
327-98-0,0,0,8.82,6.02,0,0,0,6.68,0,0,0,0,0,0,1.75E-06,1.75E-06,0.14,0.2,1.75E-06,1.75E-06,1.75E-06,0.26,1.75E-06,1.75E-06,1.75E-06,1.75E-06,1.75E-06,1.75E-06
330-54-1,0,0,5.54,4.5,4.16,4.99,0,5.11,0,0,8.52,0,0,6.55,0,0,0.27,0.2,0.17,0.24,0,0.25,0,0,0.04,0,0,0.22
330-55-2,4.02,0,6.32,5.12,4.93,4.19,0,4.66,0,0,6.57,0,0,7.25,0.17,1.08E-05,0.25,0.33,0.31,0.2,1.08E-05,0.28,1.08E-05,1.08E-05,0.2,1.08E-05,1.08E-05,0.1
333-41-5,0,0,8.82,6.71,8.24,4.5,0,5.54,0,4.59,5.61,2.98,0,0,0,0,0.07,0.19,0.1,0.16,0,0.2,0,0.16,0.2,0.07,0,0
333-43-7,4.75,0,8.64,0,0,0,0,6.49,0,0,0,0,0,0,0.13,0,0.12,0,0,0,0,0.2,0,0,0,0,0,0
335-67-1,0,0,3.66,2.74,3.35,3.58,0,2.92,0,2.56,3.97,0,0,3.47,1.82E-10,1.82E-10,0.6,0.44,0.8,0.68,1.82E-10,0.62,1.82E-10,0.28,0.3,1.82E-10,1.82E-10,0.75
335-76-2,0,0,4.06,5.01,0,4.22,0,6.82,0,0,3.89,0,0,3.58,0,0,0.3,0.32,0,0.32,0,0.06,0,0,0.28,0,0,0.23
355-80-6,0,0,3.07,0,0,0,0,0,0,0,2.31,0,0,2.53,1.57E-10,1.57E-10,0.55,1.57E-10,1.57E-10,1.57E-10,1.57E-10,1.57E-10,1.57E-10,1.57E-10,0.72,1.57E-10,1.57E-10,0.98
375-22-4,0,0,3.07,2.58,0,0,0,0,0,0,2.07,0,0,2.38,1.50E-08,1.50E-08,0.41,0.94,1.50E-08,1.50E-08,1.50E-08,1.50E-08,1.50E-08,1.50E-08,0.53,1.50E-08,1.50E-08,0.89
375-95-1,0,0,4.22,3.34,0,4.01,0,6.38,3.36,3.04,2.98,0,0,3.07,0,0,0.33,0.32,0,0.35,0,0.03,0.33,0.28,0.27,0,0,0.29
420-04-2,0,0,0,0,0,0,0,4.26,0,0,3.54,0,0,4.15,6.16E-24,6.16E-24,6.16E-24,6.16E-24,6.16E-24,6.16E-24,6.16E-24,0.8,6.16E-24,6.16E-24,0.54,6.16E-24,6.16E-24,0.95
443-48-1,0,0,2.91,0,0,3.23,0,2.23,0,0,3.64,0,0,0,2.15E-06,2.15E-06,0.66,2.15E-06,2.15E-06,0.62,2.15E-06,0.29,2.15E-06,2.15E-06,0.38,2.15E-06,2.15E-06,2.15E-06
464-07-3,0,0,2.32,2.39,0,0,0,0,0,0,2.6,0,0,0,2.66E-61,2.66E-61,1.99,2.61,2.66E-61,2.66E-61,2.66E-61,2.66E-61,2.66E-61,2.66E-61,1.47,2.66E-61,2.66E-61,2.66E-61
470-90-6,0,0,6.16,5.3,0,0,0,5.78,0,0,4.35,0,0,3.56,5.41E-06,5.41E-06,0.21,0.36,5.41E-06,5.41E-06,5.41E-06,0.29,5.41E-06,5.41E-06,0.31,5.41E-06,5.41E-06,0.14
479-45-8,0,0,0,0,0,6.76,0,0,0,7.46,6.16,0,0,0,1.46E-24,1.46E-24,1.46E-24,1.46E-24,1.46E-24,0.61,1.46E-24,1.46E-24,1.46E-24,0.36,0.38,1.46E-24,1.46E-24,1.46E-24
490-79-9,0,0,3.41,0,0,0,0,0,0,0,3.98,0,0,2.69,9.74E-07,9.74E-07,0.61,9.74E-07,9.74E-07,9.74E-07,9.74E-07,9.74E-07,9.74E-07,9.74E-07,0.39,9.74E-07,9.74E-07,0.36
493-52-7,0,0,4.65,4.73,0,0,0,0,0,0,0,0,0,3.68,5.87E-13,5.87E-13,0.6,0.56,5.87E-13,5.87E-13,5.87E-13,5.87E-13,5.87E-13,5.87E-13,5.87E-13,5.87E-13,5.87E-13,0.35
497-19-8,6.35,0,2.31,0,0,0,0,0,0,0,2.64,0,0,0,0.09,0.04,0.14,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.16,0.04,0.04,0.04
518-83-2,4.75,0,5.17,0,0,0,0,0,0,0,0,0,0,5.2,0.82,1.13E-87,1.4,1.13E-87,1.13E-87,1.13E-87,1.13E-87,1.13E-87,1.13E-87,1.13E-87,1.13E-87,1.13E-87,1.13E-87,1.28
525-66-6,0,0,4.54,4.57,0,6.05,0,0,0,0,6.6,0,0,3.14,0,0,0.28,0.28,0,0.21,0,0,0,0,0.14,0,0,0.12
