compoundName,AmphibianX,BirdsX,CrustaceansX,FishX,InsectX,InvertebratesX,MammalsX,MoluscsX,ReptilesX,WormsX,AlgaeX,FungiX,MossX,FlowerX,AmphibianY,BirdsY,CrustaceansY,FishY,InsectY,InvertebratesY,MammalsY,MoluscsY,ReptilesY,WormsY,AlgaeY,FungiY,MossY,FlowerY
50-00-0,3.455072002,1.579873282,2.761497029,5.267985359,-1.695102558,3.548081447,0,1.574410386,0,2.477500373,4.000379118,0,0,0,2.552188493,1.977059896,0.18180372,0.178800917,0.200657972,0.078550585,0.020078277,0.177742675,0.08770626,0.178557427,0.08770626,0.201641696,0.154304807,0.08770626
50-02-2,0,0,3.814855864,6.188968876,0,3.910575386,0,0,0,0,0,0,0,0,4.638133375,1.343915406,0.000769362,0.000769362,0.246064175,0.152537164,0.000769362,0.256386917,0.000769362,0.000769362,0.000769362,0.000769362,0.000769362,0.000769362
50-06-6,0,0,1.365521795,2.681088669,0,1.651694202,0,0,0,0,0,0,0,0,1.899434889,0.691889179,0.013314369,0.013314369,0.428120895,0.30459767,0.013314369,0.540795537,0.013314369,0.013314369,0.013314369,0.013314369,0.013314369,0.013314369
50-18-0,1.814726088,0,2.422644969,2.075719716,0,2.132581012,0,0,0,0,0,0,0,0,2.111417946,0.249406333,0.788335419,4.38E-16,0.734284915,1.583266026,4.38E-16,1.593819344,4.38E-16,4.38E-16,4.38E-16,4.38E-16,4.38E-16,4.38E-16
50-21-5,0,0,2.437267353,2.543456654,0,0,0,0,0,1.301029031,0,0,0,0,2.09391768,0.688711368,0.005696841,0.005696841,0.511567247,0.468120124,0.005696841,0.005696841,0.005696841,0.005696841,0.005696841,0.298582204,0.005696841,0.005696841
50-28-2,5.602058397,0,4.962428971,4.204813816,0,0,0,0,0,4.736215416,0,0,0,0,4.87637915,0.578694165,0.314048336,2.63E-16,0.681804233,0.35157966,2.63E-16,2.63E-16,2.63E-16,2.63E-16,2.63E-16,0.66945624,2.63E-16,2.63E-16
50-29-3,5.403476075,2.199356093,7.595361602,8.072482856,7.031090171,3.868362874,2.674542848,5.194535905,0,4.94754412,5.595361602,0,0,0,5.258211414,1.964248591,0.202547079,0.060410929,0.100067216,0.072771534,0.1351503,0.158123671,0.085510404,0.202995037,0.005644346,0.200577266,0.200131821,0.005644346
50-31-7,0,2.052036618,4.398824104,4.213187527,0,0,0,0,0,0,0,0,0,0,3.554682749,1.30463569,0.007470928,0.157527595,0.248034425,0.269215057,0.007470928,0.007470928,0.007470928,0.007470928,0.007470928,0.007470928,0.007470928,0.007470928
50-32-8,4.879425208,7.225851467,6.004002717,5.292428963,4.407493589,0,0,5.399776664,0,5.401942726,0,0,0,0,5.515845905,0.901133859,0.344994222,0.073145159,0.382294476,0.429311985,0.207789592,3.24E-09,3.24E-09,0.439054273,3.24E-09,0.439188959,3.24E-09,3.24E-09
50-65-7,0,0,-0.726727607,6.842613488,5.514711346,0,3.21368135,7.284262425,0,0,0,0,0,0,4.4257082,3.286917063,0.049027777,0.049027777,0.035525344,0.092621914,0.114890793,0.049027777,0.113395428,0.08315432,0.049027777,0.049027777,0.049027777,0.049027777
50-78-2,0,0,2.673663416,2.816957358,0,3.10512962,0,0,0,3.25479017,0,0,0,0,2.962635141,0.264818121,1.00E-27,1.00E-27,0.83061054,1.294941751,1.00E-27,1.303438956,1.00E-27,1.00E-27,1.00E-27,0.819727253,1.00E-27,1.00E-27
51-03-6,3.696976623,2.177303018,5.504179671,4.927425545,6.927425545,0,0,3.22845554,0,4.980482274,0,0,0,0,4.491749745,1.579580327,0.22253297,0.086332809,0.20566527,0.243135748,0.076923524,0.004430568,0.004430568,0.183432168,0.004430568,0.240757773,0.004430568,0.004430568
51-28-5,0,0,4.611860146,4.949102315,4.566102656,0,0,4.452827963,0,0,0,0,0,0,4.64497327,0.213487976,2.99E-103,2.99E-103,1.846343879,0.677417975,1.745417778,2.99E-103,2.99E-103,1.24633893,2.99E-103,2.99E-103,2.99E-103,2.99E-103
51-52-5,2.779890891,0,3.597564582,2.531356311,0,0,0,0,0,0,0,0,0,0,2.969603928,0.557847019,0.674964299,5.02E-07,0.379518227,0.52526314,5.02E-07,5.02E-07,5.02E-07,5.02E-07,5.02E-07,5.02E-07,5.02E-07,5.02E-07
52-51-7,0,2.594287675,4.667537002,3.999975462,0,0,0,0,0,0,0,0,0,0,3.753933379,1.058297322,0.000698401,0.206810808,0.25970125,0.366914903,0.000698401,0.000698401,0.000698401,0.000698401,0.000698401,0.000698401,0.000698401,0.000698401
52-68-6,4.155930602,3.844824159,8.757459464,6.131918377,7.410671978,3.742286061,2.83664071,3.99569863,0,4.747914146,0,0,0,0,5.069260459,1.954127932,0.183029695,0.16776521,0.034389615,0.176093064,0.099588447,0.162115654,0.106293367,0.175556807,0.007057701,0.201411819,0.007057701,0.007057701
54-11-5,3.909111881,0,2.521431898,4.608081885,6.563542124,2.869664625,3.924584567,0,0,3.335080613,0,0,0,0,3.961642513,1.344811037,0.296426806,0.00387087,0.16718618,0.264285783,0.045645106,0.213341992,0.296540429,0.00387087,0.00387087,0.266141156,0.00387087,0.00387087
54-85-3,3.390221269,0,2.628931188,3.602059041,0,1.653646076,0,0,0,0,0,0,0,0,2.818714393,0.881977097,0.366670795,0.002738756,0.441975687,0.30490002,0.002738756,0.189032796,0.002738756,0.002738756,0.002738756,0.002738756,0.002738756,0.002738756
55-18-5,0,0,2.310207991,2.119876292,0,0,0,0,0,1.835991727,0,0,0,0,2.088692003,0.238641177,3.88E-17,3.88E-17,1.086587539,1.657512156,3.88E-17,3.88E-17,3.88E-17,3.88E-17,3.88E-17,0.954285067,3.88E-17,3.88E-17
55-37-8,0,0,0,5.673507398,6.608566591,0,2.43651531,0,0,0,0,0,0,0,4.906196433,2.189309837,0.01479424,0.01479424,0.01479424,0.171367781,0.134681498,0.01479424,0.096444378,0.01479424,0.01479424,0.01479424,0.01479424,0.01479424
55-38-9,8.292256852,3.801092519,7.888242695,5.666393946,8.29841716,7.58480663,3.372663189,3.314211427,0,5.399222217,0,0,0,0,5.957478515,2.12196085,0.102632432,0.112181858,0.124277949,0.186245811,0.102304687,0.140107456,0.089528847,0.086541742,0.003652277,0.181611405,0.003652277,0.003652277
56-23-5,3.755657513,4.735234842,3.642953233,4.881669908,2.836773259,1.42365865,4.533808763,0,0,5.885991281,0,0,0,0,3.961968431,1.379755292,0.285925532,0.247117905,0.281513731,0.231540262,0.207345745,0.053233998,0.265343698,0.004683999,0.004683999,0.109359635,0.004683999,0.004683999
56-38-2,5.260158029,4.012491577,8.367367999,5.572183409,7.783036775,4.169591388,4.606945516,4.55632949,0,4.53129719,0,0,0,0,5.428822375,1.583520932,0.250508665,0.168877483,0.045030852,0.250903354,0.083432113,0.183641744,0.220186689,0.216453314,0.000706427,0.214549397,0.000706427,0.000706427
56-53-1,0,0,5.39128287,0,0,0,2.39932559,0,0,5.525619381,0,0,0,0,4.438742614,1.767463697,0.009638828,0.009638828,0.195204568,0.009638828,0.009638828,0.009638828,0.115997345,0.009638828,0.009638828,0.186829815,0.009638828,0.009638828
56-72-4,0,4.085408157,9.559624421,5.144651073,7.843621078,0,4.161684413,4.842786698,0,6.559624421,0,0,0,0,6.028200037,2.061282288,0.002688993,0.124128848,0.044608829,0.176553186,0.131321826,0.002688993,0.128446515,0.16404272,0.002688993,0.187214466,0.002688993,0.002688993
56-75-7,0,0,2.705533102,2.247404046,0,2.1924643,0,3.000177715,0,0,0,0,0,0,2.536394791,0.38535966,4.05E-10,4.05E-10,0.940182339,0.781489242,4.05E-10,0.695147311,4.05E-10,0.501789537,4.05E-10,4.05E-10,4.05E-10,4.05E-10
56-81-5,1.047779274,0,0.964233223,3.231839463,0,0,0,0,0,0,0,0,0,0,1.747950653,1.285764164,0.26751953,0.123148599,0.257674577,0.159413354,0.123148599,0.123148599,0.123148599,0.123148599,0.123148599,0.123148599,0.123148599,0.123148599
57-06-7,0,0.082479742,0,6.06381983,0,0,0,0,0,4.698970004,0,0,0,0,3.615089859,3.134518215,0.065449079,0.067442397,0.065449079,0.093802686,0.065449079,0.065449079,0.065449079,0.065449079,0.065449079,0.119887816,0.065449079,0.065449079
57-09-0,0,0,4.675149017,0,0,0,0,0,0,5.061952659,5.783488492,0,0,0,5.173530056,0.562531096,3.05E-19,3.05E-19,0.478981269,3.05E-19,3.05E-19,3.05E-19,3.05E-19,3.05E-19,3.05E-19,0.695377231,0.393964523,3.05E-19
57-13-6,2.492544942,0,0.778552064,3.98059242,0,0,0,4.870067045,0,1.588220366,0,0,0,0,2.741995367,1.681617049,0.234641441,0.062782765,0.119991975,0.180875157,0.062782765,0.062782765,0.062782765,0.106519367,0.062782765,0.187482803,0.062782765,0.062782765
57-14-7,2.778864355,0,2.703317394,3.74866957,0,0,0,0,0,0,0,0,0,0,3.07695044,0.582950923,0.600483258,6.10E-07,0.557281696,0.352341705,6.10E-07,6.10E-07,6.10E-07,6.10E-07,6.10E-07,6.10E-07,6.10E-07,6.10E-07
57-24-9,0,5.223258351,0,5.162560511,0,0,4.293839425,0,0,0,0,0,0,0,4.893219429,0.519964757,4.51E-20,0.62726421,4.51E-20,0.670919829,4.51E-20,4.51E-20,0.394814282,4.51E-20,4.51E-20,4.51E-20,4.51E-20,4.51E-20
57-41-0,3.550610702,0,1.402303953,3.602059131,0,1.402303953,0,0,0,0,0,0,0,0,2.489319435,1.255353084,0.222302412,0.04449281,0.218438574,0.214551782,0.04449281,0.218438574,0.04449281,0.04449281,0.04449281,0.04449281,0.04449281,0.04449281
57-55-6,0,1.580326126,0.881356121,3.237903445,0,0,0,0,0,0,0,0,0,0,1.899861897,1.210333076,0.09615288,0.318324545,0.231331729,0.1789022,0.09615288,0.09615288,0.09615288,0.09615288,0.09615288,0.09615288,0.09615288,0.09615288
57-63-6,5.723536731,0,5.058523676,5.241441586,4.511134416,4.537392056,0,0,0,4.994769252,0,0,0,0,5.011132953,0.455522521,0.257802476,4.61E-27,0.871063716,0.770712284,0.479489973,0.509960174,4.61E-27,4.61E-27,4.61E-27,0.875225563,4.61E-27,4.61E-27
57-74-9,5.068484198,2.533370996,7.072222767,6.864364215,7.849124248,0,0,5.66806957,0,5.357279737,0,0,0,0,5.773273676,1.749510377,0.210258326,0.041047522,0.173097345,0.187730632,0.112792667,0.000984806,0.000984806,0.227618906,0.000984806,0.221674868,0.000984806,0.000984806
57-92-1,0,2.463578571,3.031515857,3.509336062,0,0,0,0,0,0,0,0,0,0,3.00147683,0.523525491,5.55E-08,0.449508894,0.760776913,0.476021539,5.55E-08,5.55E-08,5.55E-08,5.55E-08,5.55E-08,5.55E-08,5.55E-08,5.55E-08
58-08-2,8.945809996,0,3.039058787,3.045194628,0,2.280484898,2.842628473,0,0,2.296165416,0,0,0,0,3.741557033,2.572727523,0.020043007,0.053857065,0.1493915,0.149488394,0.053857065,0.13197209,0.145883382,0.053857065,0.053857065,0.132427222,0.053857065,0.053857065
58-55-9,0,0,1.339133799,1.602059268,0,1.661542783,0,0,0,0,0,0,0,0,1.534245283,0.171569055,1.00E-17,1.00E-17,1.217985268,2.150534882,1.00E-17,1.765754452,1.00E-17,1.00E-17,1.00E-17,1.00E-17,1.00E-17,1.00E-17
58-89-9,4.861581303,2.162611298,2.248797446,6.986520039,6.145577959,4.579412524,0,5.049503932,0,4.820188617,0,0,0,3.640819649,4.499445863,1.608637561,0.241794889,0.086339786,0.093194212,0.075057564,0.146914277,0.247693867,0.004961331,0.233917283,0.004961331,0.24311909,0.004961331,0.004961331
58-90-2,0,0,5.365288014,5.661137497,0,5.001676034,0,4.293406006,0,0,0,0,0,0,5.080376888,0.589907967,5.30E-17,5.30E-17,0.601828666,0.416543825,5.30E-17,0.670287079,5.30E-17,0.27775832,5.30E-17,5.30E-17,5.30E-17,5.30E-17
59-50-7,4.069997358,1.966552205,4.853042931,5.191703591,0,0,0,3.796138079,0,0,0,0,0,0,3.975486833,1.257597358,0.316331217,0.088562506,0.248675466,0.198735907,0.002144907,0.002144907,0.002144907,0.314016201,0.002144907,0.002144907,0.002144907,0.002144907
60-13-9,0,0,2.584702146,4.107033455,0,5.074692327,0,0,0,0,0,0,0,0,3.922142642,1.255249471,0.002410766,0.002410766,0.180162802,0.314390121,0.002410766,0.208502639,0.002410766,0.002410766,0.002410766,0.002410766,0.002410766,0.002410766
60-41-3,0,5.185772924,0,5.83941995,0,0,4.981652941,0,0,0,0,0,0,0,5.335615272,0.448085491,1.45E-31,0.841911072,1.45E-31,0.473194795,1.45E-31,1.45E-31,0.651698755,1.45E-31,1.45E-31,1.45E-31,1.45E-31,1.45E-31
60-51-5,7.46709975,3.740170448,10.3603065,4.31108848,5.093134774,5.184215244,3.192989168,6.805212054,0,4.780522906,4.288192013,0,0,0,5.522293134,2.141517225,0.123339309,0.131767947,0.014518415,0.158754726,0.182586177,0.18398256,0.103107166,0.155688886,0.006702632,0.175442966,0.157788607,0.006702632
60-54-8,3.647813334,0,4.144703898,3.232005607,0,4.501685299,0,2.907450645,0,2.647813334,3.671004997,0,0,0,3.536068159,0.659565451,0.596237356,3.47E-07,0.395134672,0.543879819,3.47E-07,0.207123089,3.47E-07,0.384064957,3.47E-07,0.244240538,0.592329705,3.47E-07
60-57-1,6.974443974,2.999900363,6.279795343,8.434697303,7.589599263,6.40473408,4.735727299,4.580825339,0,6.580825339,0,0,0,0,6.064505367,1.679254394,0.205132269,0.044933859,0.235626639,0.087738809,0.157284445,0.232744681,0.173711613,0.160798144,0.00034968,0.226602648,0.00034968,0.00034968
61-68-7,0,0,4.785940428,4.477281475,0,0,0,0,0,4.583196974,0,0,0,0,4.615472959,0.156840338,2.27E-188,2.27E-188,1.409068022,1.72533775,2.27E-188,2.27E-188,2.27E-188,2.27E-188,2.27E-188,2.490326674,2.27E-188,2.27E-188
61-82-5,0,1.623664773,4.477536738,2.511395005,2.980212097,0,0,2.517405864,0,0,0,0,0,0,2.822042895,1.047746787,0.010123565,0.197961668,0.109277825,0.364388729,0.376448085,0.010123565,0.010123565,0.365003058,0.010123565,0.010123565,0.010123565,0.010123565
62-53-3,1.822952241,5.107905397,5.270110272,3.484780437,2.969080276,2.360554243,0,1.879175165,0,4.60735244,2.704498547,0,0,0,3.356267669,1.342189333,0.154775731,0.126839654,0.107544366,0.295873127,0.28511878,0.225729696,0.013040174,0.162220048,0.013040174,0.192498532,0.264174597,0.013040174
62-55-5,4.705541268,0,3.635253735,2.44443922,0,0,0,0,0,0,0,0,0,0,3.595078074,1.131086284,0.217827842,0.002257891,0.35248478,0.210230029,0.002257891,0.002257891,0.002257891,0.002257891,0.002257891,0.002257891,0.002257891,0.002257891
62-56-6,0,0,3.927233448,2.881475957,0,0,0,0,0,1.881475957,0,0,0,2.090487482,2.695168211,0.927438981,0.006306819,0.006306819,0.1779927,0.4215624,0.006306819,0.006306819,0.006306819,0.006306819,0.006306819,0.292735668,0.006306819,0.006306819
62-73-7,5.09690962,4.453366887,8.545005934,5.645376479,7.001923803,6.319040618,4.353120408,4.043316488,0,3.488222039,0,0,0,0,5.438475809,1.617411667,0.241215556,0.204897426,0.038996969,0.244644892,0.154593214,0.212679956,0.196928195,0.170027619,0.000864965,0.119226925,0.000864965,0.000864965
62-74-8,0,4.430733782,0,3.267713932,0,0,4.431905968,0,0,0,0,0,0,0,4.043451227,0.67180846,8.08E-09,0.502922217,8.08E-09,0.304884372,8.08E-09,8.08E-09,0.502415842,8.08E-09,8.08E-09,8.08E-09,8.08E-09,8.08E-09
62-75-9,1.364563893,0,2.42255584,1.896586017,0,0,0,0,0,1.73458122,0,0,0,0,1.854571742,0.439270817,0.48749625,0.000122346,0.393669217,0.904047475,0.000122346,0.000122346,0.000122346,0.000122346,0.000122346,0.874933729,0.000122346,0.000122346
62-76-0,0,0,1.376514734,2.327761332,0,3.316821466,0,0,0,0,0,0,0,0,2.340365844,0.970214774,0.022413555,0.022413555,0.251034926,0.411154959,0.022413555,0.247794911,0.022413555,0.022413555,0.022413555,0.022413555,0.022413555,0.022413555
63-25-2,4.631582783,1.89476262,8.262287956,5.36918219,5.680431351,4.690896784,2.599530124,3.650468127,0,6.604710637,3.923650393,0,0,0,4.730750297,1.876987623,0.212247469,0.067877274,0.036203002,0.200597855,0.187007872,0.212496001,0.111556201,0.180102335,0.008872468,0.129122314,0.193775384,0.008872468
64-17-5,4.43041079,0,0.672712939,0.614188877,0.313158882,0.191112247,1.072342293,2.6634069,0,-0.276112353,0,0,0,0,1.210152572,1.567392793,0.030841243,0.188924868,0.239994781,0.236776627,0.216079999,0.206036982,0.253544132,0.165599516,0.188924868,0.162361181,0.188924868,0.188924868
64-18-6,1.034457275,0,2.050215602,2.41996141,-0.234627633,0,0,0,0,3.35654638,0,0,0,0,1.725310607,1.375469862,0.255669401,0.13207019,0.282060862,0.255314141,0.105090196,0.13207019,0.13207019,0.13207019,0.13207019,0.143564583,0.13207019,0.13207019
64-19-7,5.316132371,0,3.106432511,2.753224503,1.60243911,0,0,0,0,3.130766834,0,0,0,0,3.181799066,1.345521933,0.084262863,0.018102599,0.296031549,0.281830976,0.148880426,0.018102599,0.018102599,0.018102599,0.018102599,0.296283127,0.018102599,0.018102599
64-75-5,0,0,0,3.102272174,0,4.75829381,3.204934516,3.392021159,0,3.593919682,4.467211922,0,0,0,3.753108877,0.692841828,2.45E-07,2.45E-07,2.45E-07,0.370391203,2.45E-07,0.201006856,0.42105942,0.502683981,2.45E-07,0.560805896,0.33852992,2.45E-07
65-30-5,3.87768124,2.857231166,4.043805904,4.76195189,4.194505503,0,3.625869267,4.043805904,0,0,0,0,0,0,3.914978696,0.582021896,0.684036082,0.131453359,0.668855012,0.237750809,0.610778895,1.03E-10,0.605886191,0.668855012,1.03E-10,1.03E-10,1.03E-10,1.03E-10
65-85-0,1.975939219,1.687124454,1.899277455,2.706586934,0,0,0,0,0,2.623422332,0,0,0,0,2.178470079,0.457514402,0.790592316,0.489842533,0.723838657,0.447886244,1.04E-05,1.04E-05,1.04E-05,1.04E-05,1.04E-05,0.543399128,1.04E-05,1.04E-05
67-45-8,0,0,6.574340761,3.954552003,6.75043202,0,0,0,0,0,0,0,0,0,5.759774928,1.565846222,0.000293804,0.000293804,0.222534498,0.131083099,0.208566399,0.000293804,0.000293804,0.000293804,0.000293804,0.000293804,0.000293804,0.000293804
67-56-1,0,0,0.823033138,0.198223578,0.055470508,-0.049220733,0.692806259,2.937283202,0,2.505719616,0,0,0,0,1.023330795,1.209543873,0.230597964,0.230597964,0.325337181,0.261360217,0.239469117,0.22260949,0.317741092,0.09431286,0.230597964,0.155641341,0.230597964,0.230597964
67-63-0,0,0,0.778842676,0.75353681,0.681932663,0.322390879,0,0,0,0,0,0,0,0,0.634175757,0.211869543,0.021346065,0.021346065,1.491422534,1.606652552,1.835729287,0.637665781,0.021346065,0.021346065,0.021346065,0.021346065,0.021346065,0.021346065
67-64-1,0.38381387,0.161965121,3.764025112,3.98515064,0.508752607,3.056454936,0,1.015837085,0,0.918927072,3.703591705,0,0,0,1.944279794,1.635333706,0.154733339,0.13470033,0.131347267,0.11197072,0.16595002,0.193583361,0.120326071,0.207640056,0.120326071,0.200418151,0.13676771,0.120326071
67-66-3,3.244415022,0,3.614525937,3.775893939,3.076923935,1.184422252,4.778070858,2.710687811,0,7.106577059,0,0,0,0,3.686439602,1.718855522,0.224548537,0.023272592,0.231894577,0.231783521,0.217954327,0.080457491,0.189708218,0.197557654,0.023272592,0.032058226,0.023272592,0.023272592
67-68-5,0,0,0.494871145,3.34874311,0.527323169,0.356546212,0,0,0,0,0,0,0,0,1.181870909,1.446478184,0.197528918,0.197528918,0.246385625,0.089804348,0.248962365,0.23437137,0.197528918,0.197528918,0.197528918,0.197528918,0.197528918,0.197528918
67-72-1,4.986881817,0,3.959298295,5.195294696,5.284366532,0,0,5.052052349,0,8.424393939,0,0,0,0,5.483714605,1.518389993,0.249044827,0.00038658,0.158727584,0.258042802,0.26048565,0.00038658,0.00038658,0.252334589,0.00038658,0.040275591,0.00038658,0.00038658
68-12-2,0,1.56285411,3.633435184,0.83857824,0.191786248,0.362508488,0,0,0,0,0,0,0,0,1.317832454,1.399317705,0.182978493,0.280760456,0.072503622,0.268857586,0.206242398,0.225831144,0.182978493,0.182978493,0.182978493,0.182978493,0.182978493,0.182978493
69-72-7,0,0,6.635114767,3.002594208,0,0,0,0,0,3.017728138,0,0,0,0,4.218479037,2.092881613,0.025000324,0.025000324,0.097867734,0.161018039,0.025000324,0.025000324,0.025000324,0.025000324,0.025000324,0.161691675,0.025000324,0.025000324
70-30-4,0,0,8.091514768,6.530314128,0,12.50863809,3.861307348,0,0,0,0,0,0,0,7.747943584,3.622651703,0.011184024,0.011184024,0.109630233,0.104076234,0.011184024,0.046438096,0.061934966,0.011184024,0.011184024,0.011184024,0.011184024,0.011184024
70-69-9,0,3.049893895,0,3.00939268,0,0,2.92577227,0,0,0,0,0,0,0,2.995019615,0.063296787,0,4.328378249,0,6.142309672,0,0,3.464446094,0,0,0,0,0
71-23-8,1.176782684,0,1.130482665,1.273692697,1.030654649,0.681934497,0,0.778842676,0,1.63271464,0,0,0,0,1.100729215,0.317149981,1.222244907,0.003047597,1.252374469,1.08407683,1.227564731,0.526022894,0.003047597,0.75155993,0.003047597,0.308083912,0.003047597,0.003047597
71-36-3,1.790768227,0,1.601605559,1.582147743,0,1.342941803,0,0,0,0,0,0,0,0,1.579365833,0.18356619,1.119746889,1.83E-16,2.157396831,2.173038897,1.83E-16,0.948222735,1.83E-16,1.83E-16,1.83E-16,1.83E-16,1.83E-16,1.83E-16
71-41-0,0,0,2.181790382,2.343158384,0,1.607300583,0,0,0,0,0,0,0,0,2.044083116,0.386774022,8.88E-07,8.88E-07,0.968113141,0.76491838,8.88E-07,0.545158283,8.88E-07,8.88E-07,8.88E-07,8.88E-07,8.88E-07,8.88E-07
71-43-2,2.613971941,0,2.494785533,3.928937714,2.637453036,4.892725542,0,2.540543023,0,3.023493822,0,0,0,1.892725542,3.003079519,0.957576435,0.383602879,0.003048123,0.361870089,0.261057673,0.387327802,0.059447019,0.003048123,0.370742711,0.003048123,0.416521981,0.003048123,0.003048123
71-55-6,0,1.725497409,3.957263321,3.409167787,0,1.317854598,0,0,0,0,0,0,0,0,2.602445779,1.278742079,0.039330493,0.246604546,0.177981179,0.255683523,0.039330493,0.188360058,0.039330493,0.039330493,0.039330493,0.039330493,0.039330493,0.039330493
72-20-8,7.88709839,3.434697303,3.84036001,8.781484789,10.35037642,3.930372104,5.219097503,5.354741223,0,4.186899332,0,0,0,0,5.887236341,2.498770103,0.115902254,0.098627336,0.114149826,0.081632243,0.032390962,0.117492093,0.154048913,0.1560711,0.009949515,0.126659031,0.009949515,0.009949515
72-43-5,5.895186775,2.237609455,6.140699442,7.30819053,6.866541593,0,0,4.798276762,0,5.329124437,5.857398214,0,0,0,5.554128401,1.557138296,0.250129852,0.0265166,0.238654358,0.135843718,0.179608637,0.000442482,0.000442482,0.227728754,0.000442482,0.253541405,0.251388892,0.000442482
72-54-8,4.355560868,2.204181051,7.842453215,6.660113007,6.249938542,0,0,0,0,5.635979327,0,0,0,0,5.491371001,1.979169733,0.170966729,0.050747171,0.099541059,0.169318503,0.187295804,0.00429299,0.00429299,0.00429299,0.00429299,0.201033198,0.00429299,0.00429299
72-55-9,3.40560704,1.949555547,6.507446391,6.562947744,8.025345742,0,0,0,0,5.481277698,0,0,0,0,5.322030027,2.250538851,0.12335757,0.057677547,0.154304381,0.152266655,0.086161478,0.010821707,0.010821707,0.010821707,0.010821707,0.176822003,0.010821707,0.010821707
72-56-0,0,1.788538849,7.514380999,7.533266344,6.824751021,0,0,0,0,0,0,0,0,0,5.915234303,2.770808178,0.014745016,0.047493846,0.121891573,0.121410211,0.136428928,0.014745016,0.014745016,0.014745016,0.014745016,0.014745016,0.014745016,0.014745016
74-83-9,0,3.1129322,4.6350206,3.746994359,4.996531343,0,0,0,0,0,0,0,0,2.853871964,3.869070093,0.932084128,7.76E-05,0.307999768,0.305363622,0.424355812,0.205936305,7.76E-05,7.76E-05,7.76E-05,7.76E-05,7.76E-05,7.76E-05,7.76E-05
74-88-4,0,3.396227497,0,5.028250712,4.122718575,0,0,0,0,0,0,0,0,0,4.182398928,0.817646777,1.02E-06,0.30732189,1.02E-06,0.285731136,0.486617209,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06
74-90-8,4.130745349,0,4.070992655,5.586677305,5.201326423,0,0,0,0,0,0,0,0,0,4.747435433,0.763375277,0.377101449,2.09E-09,0.352911443,0.285573854,0.437929088,2.09E-09,2.09E-09,2.09E-09,2.09E-09,2.09E-09,2.09E-09,2.09E-09
75-01-4,0,0,3.494840988,3.63211346,0,0,0,3.795870984,0,3.619779725,0,0,0,0,3.635651289,0.123507509,2.22E-188,2.22E-188,1.686417431,3.228780569,2.22E-188,2.22E-188,2.22E-188,1.392485714,2.22E-188,3.203544274,2.22E-188,2.22E-188
75-05-8,0,0,0.613338552,1.592149253,0,0.376749652,0,2.613338552,0,2.613338552,0,0,0,0,1.561782912,1.062580723,0.127479771,0.127479771,0.252083791,0.375293281,0.127479771,0.201589863,0.127479771,0.230082533,0.127479771,0.230082533,0.127479771,0.127479771
75-07-0,7.087672988,0,3.293727471,3.155424773,0,0,0,0,0,0,2.269960749,0,0,0,3.951696495,2.139279908,0.063682634,0.033860781,0.177869325,0.174003519,0.033860781,0.033860781,0.033860781,0.033860781,0.033860781,0.033860781,0.136914041,0.033860781
75-09-2,3.466677444,4,2.437713748,2.895651686,0,1.623422532,0,0,0,6.085220019,0,0,0,0,3.418114238,1.543338798,0.258365064,0.240758086,0.211262112,0.244097615,0.022249136,0.131465355,0.022249136,0.022249136,0.022249136,0.058069141,0.022249136,0.022249136
75-15-0,0,0,4.55934224,3.397940009,4.406908281,0,0,0,0,0,0,0,0,0,4.121396843,0.631150831,3.48E-10,3.48E-10,0.496850774,0.327694664,0.570612,3.48E-10,3.48E-10,3.48E-10,3.48E-10,3.48E-10,3.48E-10,3.48E-10
75-21-8,0,0,2.229002141,2.709477038,3.568428528,0,0,0,0,0,0,0,0,0,2.835635902,0.678566729,9.49E-05,9.49E-05,0.394247014,0.57784528,0.328154261,9.49E-05,9.49E-05,9.49E-05,9.49E-05,9.49E-05,9.49E-05,9.49E-05
75-25-2,0,0,3.654470317,4.123904743,3.527597081,0,0,0,0,0,0,0,0,0,3.76865738,0.314125327,7.06E-32,7.06E-32,1.188813419,0.670016054,0.946080186,7.06E-32,7.06E-32,7.06E-32,7.06E-32,7.06E-32,7.06E-32,7.06E-32
75-35-4,0,0,3.92206205,2.92206205,0,0,0,0,0,1.986520039,0,0,0,1.986520039,2.704291045,0.923901305,0.005954821,0.005954821,0.181146521,0.419971823,0.005954821,0.005954821,0.005954821,0.005954821,0.005954821,0.31931773,0.005954821,0.005954821
75-65-0,1.480783388,0,0,1.063091443,1.106521479,0,0,0,0,0,0,0,0,0,1.21679877,0.229646361,0.89724205,1.39E-06,1.39E-06,1.388578154,1.548021779,1.39E-06,1.39E-06,1.39E-06,1.39E-06,1.39E-06,1.39E-06,1.39E-06
75-96-7,1.518591486,0,2.728645825,2.775943493,0,0,0,0,0,0,0,0,0,0,2.341060268,0.712671341,0.287613938,0.002540191,0.482830579,0.464689795,0.002540191,0.002540191,0.002540191,0.002540191,0.002540191,0.002540191,0.002540191,0.002540191
75-99-0,3.155243095,1.45627309,4.377091844,2.623764178,2.155243095,0,0,3.155243095,0,0,0,0,0,0,2.820476399,0.998946529,0.377555718,0.157178448,0.118603773,0.391694459,0.319940858,0.007418178,0.007418178,0.377555718,0.007418178,0.007418178,0.007418178,0.007418178
